"AppID","Name","Achievements"
"1922650","Cosmic Ball Tournament","89"
"2392760","GLASS2","89"
"1077510","Breaking Box","89"
"2237970","Outpath","89"
"1853830","A Shot in the Dark","89"
"1103770","Super Arcade Racing","88"
"1296830","暖雪 Warm Snow","88"
"678450","Full-On Paintball","88"
"1047960","TOK 2","88"
"1641330","Tree Strike","88"
"346970","OBEY","88"
"819630","Basketball Classics","88"
"1304680","Voidigo","88"
"503460","Security Hole","88"
"252950","Rocket League®","88"
"292730","Call of Duty®: Infinite Warfare","88"
"268500","XCOM® 2","88"
"1199450","Dark Raider","88"
"1443630","Turbo Sloths","88"
"2196790","Jianghu Survivor","88"
"2321880","Spire Horizon","88"
"2553160","只管战斗 Unorthodox game","88"
"1922990","Far Star","88"
"667870","MINDNIGHT","87"
"263320","Saturday Morning RPG","87"
"1065880","Dungeon Scavenger","87"
"1981250","Date Ariane Remastered","87"
"1302930","Cricket Captain 2020","87"
"868780","I, Cyborg","87"
"1960270","Lootun","87"
"2089080","Loot Box Waifus","87"
"2291080","Folletti Playtest","87"
"2219190","Balance 100","87"
"2324440","Delicious - Cooking and Romance","87"
"2366400","Space Battle Royale","87"
"1166990","Kukoro: Stream chat games","86"
"1207650","Suzerain","86"
"1076920","Generals & Rulers","86"
"437160","The Lion's Song: Episode 1 - Silence","86"
"368340","CrossCode","86"
"331720","Survivor Squad: Gauntlets","86"
"433830","Rescue From Goblin Deep","86"
"1009920","Carrier Trail","86"
"1033170","Talisman: Origins","86"
"2128690","Super Block Crush","86"
"2202590","Shape Shifter: Formations","86"
"2685770","Idle Progress","86"
"2134860","My Ex-future Family","86"
"1772720","Village of Zombies","85"
"1025130","Oik Memory 3","85"
"305940","Project AURA","85"
"1877960","Trimps","85"
"1109840","Réussir : Code de la Route - Nouvelle Édition (French Highway Code)","85"
"1083880","Princess & Conquest","85"
"1002930","War of Tanks: Blitzkrieg","85"
"1943610","Aero Tales Online: The World - Anime MMORPG","85"
"1933450","​Triple Fantasy","85"
"1924940","Hexrogue","85"
"2320230","Cavimilation","85"
"1778200","Minigunner","85"
"2333390","Cricket Captain 2023","85"
"1571130","Captains of the Wacky Waters","85"
"2656740","Endless Furry Tower Defense","85"
"1455840","Dorfromantik","84"
"1237040","Alpha Hole Prison - A Yaoi, Gay, Bara Visual Novel","84"
"582330","Warriors: Rise to Glory","84"
"1442840","The Mole Men","84"
"1968110","Neko Girls: Hentai Jigsaw Photo Studio","84"
"439440","Of Carrots And Blood","84"
"924040","Fairy Tower Defense","84"
"1155120","The Magician's Research","84"
"420790","StarBreak","84"
"1718570","ASTLIBRA Revision","84"
"1993150","轮回修仙路","84"
"2172900","Little Friends: Puppy Island","84"
"2498990","Achievement Display Cabinet","84"
"2358500","Nothing is Forever","84"
"108200","Ticket to Ride","83"
"690610","MagiCats Builder (Crazy Dreamz)","83"
"311800","Black Ice","83"
"919360","Alaloth: Champions of The Four Kingdoms","83"
"1659040","HITMAN 3","83"
"1636000","Tybot Invasion: The Typing Runner","83"
"1363840","Saviors of Sapphire Wings / Stranger of Sword City Revisited","83"
"816340","Kingdom Rush Origins - Tower Defense","83"
"655290","Escape The Pacific","83"
"1977910","Shinonome","83"
"1954100","Bunny Hop : Eggstreme","83"
"2125160","Prison Life 2","83"
"1358700","STRANGER OF PARADISE FINAL FANTASY ORIGIN","83"
"672040","WarFallen","83"
"687800","Heads Will Roll: Reforged","83"
"722890","Last Berserker™ : Endless War","82"
"379430","Kingdom Come: Deliverance","82"
"973440","Otokomizu～漢水～","82"
"387240","Steel Rain","82"
"951160","JUMP UP","82"
"834740","Circle Empires","82"
"611080","Gappo's Legacy VR","82"
"214730","Space Rangers HD: A War Apart","82"
"1831250","WasteLand Express 废土快递","82"
"2255480","Idle Banshee Alliance","82"
"2285570","Immortal Seeker","82"
"2451010","Project Hunt","82"
"2420510","HoloCure - Save the Fans!","82"
"1317020","77p egg: Eggwife","82"
"1275980","Probe","81"
"248390","Craft The World","81"
"1250490","Retro Vaders: Reloaded","81"
"265000","FORCED SHOWDOWN","81"
"685340","Delivery from the Pain:Survival / 末日方舟:生存","81"
"246720","Wayward Manor","81"
"1393500","Time Break Chronicles","81"
"617440","Arcade Mayhem Juanito","81"
"227300","Euro Truck Simulator 2","81"
"649600","Swords and Sandals 2 Redux","81"
"2105880","Kitty's Venture","81"
"2181930","DR LIVESEY ROM AND DEATH EDITION","81"
"2589990","Forebloomed: Evergreen Edition","81"
"1659150","SUPER 56","81"
"2243110","EMPTY SHELL","81"
"2443410","Emme Saves the Galaxy","81"
"2191190","FIND ALL 4: Magic","81"
"587490","Dark Throne","80"
"270880","American Truck Simulator","80"
"454540","LuckCatchers","80"
"841980","Avalon Legends Solitaire 3","80"
"1179680","Wurm Online","80"
"464920","Surviving Mars","80"
"776000","Choice of the Vampire","80"
"269690","RymdResa","80"
"1263230","Cooking Companions","80"
"933540","Idle Space Raider","80"
"582980","Castle of Shikigami","80"
"973060","Evil Maze 2 | 惡魔迷宮 2","80"
"339400","Runestone Keeper","80"
"403300","GravBlocks","80"
"625860","God Awe-full Clicker","80"
"238890","Skyward Collapse","80"
"1039320","Summer Girl","80"
"48700","Mount & Blade: Warband","80"
"882790","Fate Seeker","80"
"1141320","Idle Campaign","80"
"2000070","Snacky Tower","80"
"1951850","Fluff","80"
"2280390","Tennis Manager 2023","80"
"8980","Borderlands Game of the Year","80"
"2457000","Space Vikings","80"
"1755830","Astrea: Six-Sided Oracles","80"
"2492010","Cube Jump","80"
"2173350","Sushiman","80"
"2438770","Chores of Corruption","80"
"1777990","Ortharion : The Last Battle","80"
"2641090","The Knowledge of Hermit","80"
"2700970","LUCKCATCHERS2","80"
"1151640","Horizon Zero Dawn™ Complete Edition","79"
"384080","Industry Manager: Future Technologies","79"
"1499240","Brookhaven Grimoire","79"
"485510","Nioh: Complete Edition","79"
"1556650","Castle of Shikigami 2","79"
"1485120","BoomBox","79"
"1663990","The Dragon and the Djinn","79"
"1535560","Farmer Against Potatoes Idle","79"
"1991340","Sky Captain's Return","79"
"1519530","EPEJSODION Lodge","79"
"2615330","LightBear","79"
"2539350","Myths of Rules","79"
"2237200","Fire Shark","79"
"2337230","Survivors of the Mare Vitalis","79"
"2162680","Doom Sweeper","79"
"527230","For The King","78"
"1517970","Aeterna Noctis","78"
"545820","Wanderland","78"
"614030","Rhythm Rush!","78"
"1116240","Android Amazones","78"
"711870","Degauss","78"
"1572800","Neon Snake","78"
"586960","Upside Down","78"
"774861","Project Winter","78"
"292030","The Witcher® 3: Wild Hunt","78"
"812040","Shortest Trip to Earth","78"
"1677910","Aeterna Noctis Playtest","78"
"269670","BADLAND: Game of the Year Edition","78"
"791490","Rainbow Cult","78"
"1817070","Marvel’s Spider-Man Remastered","78"
"1600500","Your Blight","78"
"2159860","魔卡幻想（Heroines Fantasy Inherit）","78"
"2361340","Friends World","78"
"2391310","Lies of Astaroth","78"
"1820140","SlavicPunk: Oldtimer","78"
"465650","Out of the Park Baseball 18","78"
"619290","Out of the Park Baseball 19","78"
"1028310","BOOK OF HOURS","78"
"2522530","Last-Hit Defense","78"
"2582540","RoGlass","78"
"237760","Intake","77"
"1080700","Swordbreaker: Origins","77"
"872790","Football Manager 2019","77"
"1080440","Dark Blood","77"
"363930","Dead Age","77"
"1091670","Absolute Fall","77"
"756490","Next Hero","77"
"1887050","Nachkriegsratten Punk-Rock Puzzle","77"
"271590","Grand Theft Auto V","77"
"2068120","From Hell","77"
"2100050","Spell Defender","77"
"2377120","Elena's Journal: To Atlantis","77"
"307950","Caliber","77"
"2395230","ForRace GT2D","77"
"2336200","Choo Choo Survivor","77"
"909510","MISTOVER","77"
"2479010","The Coming End: Fresh Force Frustrations (A Gay Superhero Visual Novel)","77"
"1049690","Catch the Head","76"
"400750","Call to Arms - Gates of Hell: Ostfront","76"
"1909670","Tegridy Puzzles","76"
"1615890","Dice Knight: Mystery of the Moirai","76"
"853590","Goroons","76"
"1805960","Prepare For Warp: Unlimited Edition: Beyond Insanji","76"
"1157100","Starazius","76"
"764720","Oh No! Ninjas!","76"
"2092040","Crypto Clicker","76"
"2157250","Monsters 'til Midnight","76"
"2465670","MamaShroom","76"
"1619420","Diebrary","76"
"2443560","Succubus's making lunch","76"
"1864670","Fuzzys Quest 2","76"
"1940410","Starri","76"
"1603180","Mining Mechs","76"
"2445640","Retro Revengers","76"
"22380","Fallout: New Vegas","75"
"647830","LEGO® Marvel Super Heroes 2","75"
"492630","Bear With Me - Episode One","75"
"1042210","Guts And Goals","75"
"489830","The Elder Scrolls V: Skyrim Special Edition","75"
"1076790","Cube Runner 2","75"
"235380","Blitzkrieg 3","75"
"614900","Devade","75"
"390610","Circa Infinity","75"
"751340","ASSAULT GUNNERS HD EDITION","75"
"412670","Bullet Heaven 2","75"
"1990830","A Match with a Succubus Witch","75"
"1411740","Urbek City Builder","75"
"448320","GIBZ","75"
"1266480","MiNNaDe Counter Fight","75"
"1552240","Lux, City of Secrets","75"
"1856740","Arkheim - Realms at War","75"
"2123030","Idle magic herb","75"
"1943160","Overdriven Evolution","75"
"1723560","Ballads of Hongye","75"
"2283310","TAL: Arctic 5","75"
"2270220","Dragon Survivors","75"
"1849740","Stars Arisen","75"
"1621320","Eggcelerate! to the Tropics","75"
"2377210","Little Turrets","75"
"1357210","Galactic Civilizations IV: Supernova","75"
"2126680","Lust Academy - Season 2","75"
"2470650","Cones in Space","75"
"2206270","Vampire Hunters","75"
"1881610","江湖客栈-The Jianghu","75"
"1981690","WTC : Love's Labour's Lost","75"
"2328750","My Little Universe","75"
"1274570","DEVOUR","74"
"526130","Sky Sanctuary","74"
"1122780","Highly Likely","74"
"1210230","Suits: Absolute Power","74"
"485430","NAL Is Alive","74"
"640820","Pathfinder: Kingmaker - Enhanced Plus Edition","74"
"1055430","Swords and Sandals Classic Collection","74"
"781130","Creatura","74"
"570980","Tale of Fallen Dragons","74"
"1139680","Pixamal Zoo","74"
"226840","Age of Wonders III","74"
"341940","Hatred","74"
"734840","Neon Defense 1 : Pink Power","74"
"627270","Injustice™ 2","74"
"352550","Urban Empire","74"
"1530760","Kaigrad","74"
"2013360","The Oregon Trail","74"
"2024950","Rally 9000","74"
"2244200","Random Chat","74"
"1952370","Oblivion Override","74"
"2216130","沉默的蟋蟀","74"
"2425740","The Three Kingdoms Era in China 2000 years ago","74"
"1177420","邻居大叔/UncleNeighbor:uncle Dating Simulator","73"
"223330","Sea Dogs: To Each His Own - Pirate Open World RPG","73"
"265590","The Red Solstice","73"
"500","Left 4 Dead","73"
"20570","Warhammer® 40,000: Dawn of War® II Chaos Rising","73"
"958720","Second Chance","73"
"15620","Warhammer 40,000: Dawn of War II","73"
"459310","The Hero Project: Redemption Season","73"
"449300","Planar Conquest","73"
"914010","Train Station Renovation","73"
"1803690","Ping Pong Pufferfish","73"
"475620","MOAI 4: Terra Incognita Collector’s Edition","73"
"718370","LSD","73"
"1785000","Mokoko X","73"
"864700","Dinosaur Fossil Hunter","73"
"206420","Saints Row IV","73"
"648350","Jurassic World Evolution","73"
"613100","House Flipper","73"
"809540","Mechs V Kaijus - Tower Defense","73"
"1393490","CheeseCube","73"
"1791410","The rise of Tianling Sect","73"
"307780","Mortal Kombat X","73"
"2171270","Legend of Feather","73"
"2022910","Twin Cobra","73"
"355840","Survarium","73"
"638510","dotAGE","73"
"2482190","Power Fantasy","73"
"2644120","Wacky Escape","73"
"404530","Voxel Turf","72"
"356190","Middle-earth™: Shadow of War™","72"
"464000","Arcade Saga","72"
"1342330","Mad Games Tycoon 2","72"
"341570","Throbax TD","72"
"1937620","Tennis Manager 2022","72"
"684590","Tale of Enki: Pilgrimage","72"
"1271170","The Wizard and The Slug","72"
"1386340","Monads II","72"
"283080","Super Chibi Knight","72"
"1264280","Slipways","72"
"1990550","Late photographer 5","72"
"1292940","Cube Escape Collection","72"
"339350","Choice of Robots","72"
"1961520","FIND ALL 3: Travel","72"
"992070","Idle Wizard","72"
"1247360","Grand Mountain Adventure: Wonderlands","72"
"1346460","Dungeoneers","72"
"704270","Generation Zero®","72"
"1516680","De'Vine: Heavenly Acres","72"
"2058220","Artifacts of Eyru","72"
"2151420","Word","72"
"2167220","The Bible","72"
"2231450","Pizza Tower","72"
"2022920","Out Zone","72"
"2277310","Golden Rails: Valuable Package","72"
"1663210","PixelJunk™ Scrappers Deluxe","72"
"965480","Campfire Pro","72"
"735660","Steamcraft","72"
"2559630","Hentai Maze","72"
"2654800","i am a fish Online","72"
"2388460","Pathfinder: Gallowspire Survivors","72"
"2342150","Folk Hero","72"
"2004640","Svarog's Dream","72"
"1578750","Endless Furry Asteroids","71"
"1386330","Funanigans: Party Games","71"
"513710","SCUM","71"
"1959880","Rogue Door Defense","71"
"730050","Verdant Skies","71"
"979060","Bloons Adventure Time TD","71"
"899760","Her 她","71"
"431240","Golf With Your Friends","71"
"1494680","BasCatball Jupiter: Basketball & Cat","71"
"1509770","Million on Mars: Space to Venture","71"
"793940","MOAI 5: New Generation Collector’s Edition","71"
"2055220","Desktop Girlfriend","71"
"2216320","Eggcelerate! to the North Pole","71"
"1373390","Kapow Pets","71"
"1291860","Rough Justice: '84","71"
"2309250","Tribefort","71"
"2271190","Slayin 2","71"
"1267210","Together in Battle","71"
"1840790","Metal Mutation","71"
"2406360","SpeedOverflow","71"
"524110","Emergency 2017","71"
"2645700","Mystery at Grand Fir Village","71"
"1071220","After I met that catgirl, my questlist got too long!","70"
"688680","Oswald's Adventure","70"
"771860","Jelly Escape","70"
"744050","Space Invaders Extreme","70"
"1589730","Escape - The Speedrun Game","70"
"21690","Resident Evil 5","70"
"1128970","Eterna: Heroes Fall","70"
"1458100","Cozy Grove","70"
"711540","Lonely Mountains: Downhill","70"
"572570","Weather Lord: Royal Holidays Collector's Edition","70"
"33390","Zeit²","70"
"535630","One More Night","70"
"665590","DOG GONE GOLFING","70"
"668630","Tricolour Lovestory","70"
"1110030","Heroes of Myth","70"
"771680","Shield Impact","70"
"1637910","Red Algorithm","70"
"57690","Tropico 4","70"
"585550","FEMINAZI: The Triggering","70"
"362670","Curse of the Deadwood","70"
"2113580","Haste-Miner 2","70"
"2103340","Paragon Pioneers","70"
"1898790","A Crown of Sorcery and Steel","70"
"2021280","Inside My Mind 2","70"
"2191140","Rayna Survivors","70"
"1581770","SpellForce: Conquest of Eo","70"
"2232680","The Big One","70"
"2280320","Amigo: Kebab Simulator","70"
"2372360","Lovely Nurse","70"
"1786010","AETHERIS","70"
"2505350","Survivors of the Plague","70"
"389040","Project Genom","70"
"2627540","HenapoLand","70"
"2247630","Awesome Pea 3","70"
"2390480","Beach Invasion 1945 - Pacific","70"
"359870","FINAL FANTASY X/X-2 HD Remaster","69"
"868980","DEEP SPACE WAIFU: NEKOMIMI","69"
"1465860","*NEW* SCUFFED EPIC BHOP SIMULATOR 2023 (POG CHAMP)","69"
"329000","Data Hacker: Corruption","69"
"938220","TAPSONIC BOLD","69"
"1099410","A Total War Saga: TROY","69"
"1449630","Crash Dive 2","69"
"1658220","Viking Trickshot Playtest","69"
"1332620","Ashmedai: Queen of Lust","69"
"660320","M.A.C.E. Tower Defense","69"
"382940","HITMAN™","69"
"865810","Waifu Fight Dango Style","69"
"1085640","Hentai Waifu II","69"
"1041720","Kingdoms of Amalur: Re-Reckoning","69"
"1534260","TitTok","69"
"778330","Squirm","69"
"548430","Deep Rock Galactic","69"
"639780","Deep Space Waifu: FLAT JUSTICE","69"
"544580","BULLET SOUL / バレットソウル - 弾魂 -","69"
"689980","Car Trader Simulator","69"
"862440","Angel Wings","69"
"1623210","Soulash","69"
"1299840","The Legend of Zuri","69"
"1044450","Hentai Waifu","69"
"891480","Idle Expanse","69"
"1137730","Naughty Girl 2","69"
"1937750","Prime of Flames","69"
"1997680","REFLEXIA Prototype ver.","69"
"1736730","Don't Get Tagged","69"
"2190410","Beach Runner","69"
"1981700","Jacob's Quest","69"
"2230330","Pot Farmer","69"
"2158500","Monster Girl2","69"
"1754870","Lust Theory Season 2","69"
"2010320","TitTok Kitty","69"
"2471100","Unnamed Space Idle","69"
"982150","h3","69"
"1042270","Juicy Hentai","69"
"1028210","Hentai Fantasy","69"
"1960110","Silent Hope","69"
"2507870","Mahjick - The Realm Taker","69"
"2615200","CHIN CHINNY CHIN MOUSE CHEESE CHIN TOES","69"
"2285630","Survivors of the Dawn","69"
"2193070","Returning To Mia","69"
"2690700","Golden Rails: Harvest of Riddles","69"
"1821150","Connectify","68"
"698640","Deep Sky Derelicts","68"
"214630","Call of Duty: Black Ops - Mac Edition","68"
"464650","Runbow","68"
"589170","Panzer Panic VR","68"
"1767560","Pro Cycling Manager 2022","68"
"204880","Sins of a Solar Empire®: Rebellion","68"
"980190","Flaky Bakery","68"
"8850","BioShock® 2","68"
"1305310","Drox Operative 2","68"
"335670","LISA: The Painful","68"
"266150","Lost Saga NA","68"
"2088040","PongPong Girl","68"
"1319850","ValiDate: Struggling Singles in your Area","68"
"2173270","FORTUNE the FATED","68"
"1839880","King Of The Castle","68"
"1920490","The Outer Worlds: Spacer's Choice Edition","68"
"2063610","Pro Cycling Manager 2023","68"
"2093410","Supreme Ruler 2030","68"
"1652250","Tales & Tactics","68"
"2560490","The World's Hardest Game - On Steam","68"
"2315020","Froguelike","68"
"503620","Fictorum","67"
"509420","Riding Club Championships","67"
"1030830","Mafia II: Definitive Edition","67"
"1266100","Vampire: The Masquerade — Parliament of Knives","67"
"602320","Train Valley 2","67"
"788270","Exiled Kingdoms","67"
"1119700","As Far As The Eye","67"
"1771260","Conquest!","67"
"378540","The Surge","67"
